gene,driver_score,evidence_count,gene_category,category_multiplier,geneWeight_norm,geneWeight_raw,DREM_norm,DREM_raw,DREM_trajectories,dynamic_norm,dynamic_qval,dynamic_log2fc,dynamic_track_count,dynamic_direction,network_norm,is_HC_marker,is_MFVS_driver,rank
CEP170,0.142499,3,other,1.0,0.2857,0.550669,0.0,0.0,0,0.0028,6.133846902622864e-11,0.2383,3,increasing,0.147,False,False,701
PSMA2,0.14245,3,other,1.0,0.2977,0.573607,0.0,0.0,0,0.0008,0.0002886620699524212,0.1751,5,decreasing,0.1026,False,False,702
KCNQ1OT1,0.142283,3,other,1.0,0.2885,0.556075,0.0,0.0,0,0.0006,0.0035732549692705034,0.28,1,decreasing,0.1382,False,False,703
CDC42BPA,0.142247,3,other,1.0,0.2979,0.573881,0.0,0.0,0,0.0043,7.543568944104858e-15,0.284,2,increasing,0.0932,False,False,704
MTHFD1L,0.142107,3,other,1.0,0.2911,0.560952,0.0,0.0,0,0.002,8.304137182888462e-09,0.2142,3,increasing,0.1235,False,False,705
HSPA6,0.1421,2,other,1.0,0.2381,0.45986,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.4008,False,False,706
SPRED2,0.142089,3,other,1.0,0.276,0.532105,0.0,0.0,0,0.0002,0.0030559813289755453,0.1116,2,increasing,0.1873,False,False,707
PCDH9,0.141977,3,other,1.0,0.2933,0.565236,0.0,0.0,0,0.0043,9.012050365223937e-16,0.2928,1,increasing,0.1088,False,False,708
GNA12,0.141916,3,other,1.0,0.2915,0.561676,0.0,0.0,0,0.0021,2.0414794160989593e-09,0.2223,2,increasing,0.1202,False,False,709
WDFY3,0.141887,3,other,1.0,0.2956,0.569594,0.0,0.0,0,0.0017,8.574518034958043e-08,0.2221,2,increasing,0.1041,False,False,710
NRGN,0.141809,2,other,1.0,0.3165,0.60957,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0844,False,False,711
SCN9A,0.141725,3,other,1.0,0.2828,0.54509,0.0,0.0,0,0.0017,1.10575188161377e-08,0.2125,1,increasing,0.154,False,False,712
PELI2,0.141624,3,other,1.0,0.3017,0.581232,0.0,0.0,0,0.0042,3.08984583950535e-13,0.2673,4,increasing,0.0723,False,False,713
HIST1H2AL,0.1415,3,other,1.0,0.2695,0.519785,0.0,0.0,0,0.0002,0.006781445609773375,0.1183,1,increasing,0.2079,False,False,714
HIP1,0.141473,3,other,1.0,0.2905,0.559743,0.0,0.0,0,0.0013,3.6379659424833444e-07,0.1907,2,increasing,0.1217,False,False,715
STRBP,0.141451,3,other,1.0,0.2937,0.565901,0.0,0.0,0,0.0006,0.00010702255649697069,0.1477,3,increasing,0.1099,False,False,716
TYMS,0.141358,3,other,1.0,0.2853,0.549897,0.0,0.0,0,0.002,2.9897690061049658e-09,0.1994,3,increasing,0.1399,False,False,717
RGS2,0.141354,2,other,1.0,0.3059,0.589275,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1226,False,False,718
CSF3R,0.141292,2,other,1.0,0.3251,0.625892,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0453,False,False,719
MYL4,0.14129,3,other,1.0,0.2908,0.560409,0.0,0.0,0,0.0008,0.0007697485700606322,0.2759,1,decreasing,0.1197,False,False,720
RIN2,0.14105,3,other,1.0,0.2922,0.563178,0.0,0.0,0,0.0022,2.8424821237040864e-10,0.2332,1,increasing,0.1089,False,False,721
TOP2B,0.140933,3,other,1.0,0.2824,0.544343,0.0,0.0,0,0.0004,0.0002506361034216248,0.1255,2,increasing,0.1508,False,False,722
RABGAP1,0.140848,3,other,1.0,0.2869,0.552978,0.0,0.0,0,0.0045,1.7742474156534627e-14,0.2802,3,increasing,0.1239,False,False,723
BCAT1,0.140818,3,other,1.0,0.2803,0.540355,0.0,0.0,0,0.0002,0.004152580927983491,0.1005,4,increasing,0.1585,False,False,724
HIST1H3C,0.140768,3,other,1.0,0.248,0.478691,0.0,0.0,0,0.0002,0.004932244713611085,0.123,1,increasing,0.2873,False,False,725
ARHGAP22,0.140737,3,other,1.0,0.2849,0.549218,0.0,0.0,0,0.0019,6.5478692189974094e-09,0.2156,2,increasing,0.1359,False,False,726
GRN,0.140688,3,other,1.0,0.2863,0.551809,0.0,0.0,0,0.0012,6.808972333072205e-07,0.1892,2,increasing,0.1313,False,False,727
PRKAR2B,0.14068,3,other,1.0,0.2897,0.558277,0.0,0.0,0,0.0014,2.9589898628689157e-07,0.1963,2,increasing,0.1175,False,False,728
TPM1,0.140643,3,other,1.0,0.283,0.545479,0.0,0.0,0,0.0016,2.5297326493999258e-05,0.299,4,increasing,0.1434,False,False,729
DISC1,0.140613,3,other,1.0,0.2969,0.572132,0.0,0.0,0,0.0026,7.669555343586376e-11,0.2401,2,increasing,0.0853,False,False,730
ANK1,0.140568,3,other,1.0,0.286,0.551178,0.0,0.0,0,0.001,4.055577925123431e-06,0.1749,2,decreasing,0.1321,False,False,731
PLD1,0.140428,3,other,1.0,0.2788,0.537475,0.0,0.0,0,0.001,2.159444530411871e-06,0.1757,2,increasing,0.1594,False,False,732
EXT1,0.140425,3,other,1.0,0.2838,0.546994,0.0,0.0,0,0.0003,0.0018365053261620104,0.1202,1,increasing,0.141,False,False,733
CFP,0.140366,2,other,1.0,0.3115,0.599999,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0907,False,False,734
BLK,0.14033,3,other,1.0,0.2922,0.563033,0.0,0.0,0,0.0035,7.915890165577366e-14,0.2733,1,increasing,0.1,False,False,735
RAB27B,0.140298,3,other,1.0,0.2982,0.574526,0.0,0.0,0,0.0032,1.0692150456279675e-11,0.2501,3,increasing,0.0763,False,False,736
DUT,0.140262,3,other,1.0,0.288,0.555144,0.0,0.0,0,0.0041,5.0428796940751556e-14,0.267,3,increasing,0.1147,False,False,737
CNTLN,0.140183,3,other,1.0,0.2964,0.571189,0.0,0.0,0,0.0024,8.439552927999449e-10,0.2272,3,increasing,0.0838,False,False,738
TUBA1C,0.140179,3,other,1.0,0.2804,0.540563,0.0,0.0,0,0.0009,2.399740170780065e-06,0.1605,2,increasing,0.1509,False,False,739
WRN,0.140163,3,other,1.0,0.2893,0.557556,0.0,0.0,0,0.0014,5.507841877509128e-07,0.1879,3,increasing,0.1143,False,False,740
FPR1,0.140161,3,other,1.0,0.2581,0.498002,0.0,0.0,0,0.1081,0.0,0.3736,1,increasing,0.0255,False,False,741
PKIG,0.140133,3,other,1.0,0.2904,0.559563,0.0,0.0,0,0.0005,0.0001291699570221724,0.131,2,increasing,0.1115,False,False,742
DNTT,0.139988,2,other,1.0,0.2621,0.505641,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.2848,False,False,743
ZNF438,0.139974,3,other,1.0,0.2838,0.547083,0.0,0.0,0,0.0021,1.3160430548799103e-09,0.2222,2,increasing,0.133,False,False,744
TNFSF13B,0.139973,3,other,1.0,0.2962,0.570801,0.0,0.0,0,0.0003,0.02472883271461124,0.2065,1,decreasing,0.087,False,False,745
LPCAT2,0.139904,3,other,1.0,0.2986,0.575346,0.0,0.0,0,0.0026,1.7320780326324127e-11,0.2477,1,increasing,0.0721,False,False,746
CTNND1,0.139859,3,other,1.0,0.2909,0.560659,0.0,0.0,0,0.0015,8.378414347162341e-08,0.2002,2,increasing,0.1047,False,False,747
FHL2,0.139798,3,other,1.0,0.2794,0.53865,0.0,0.0,0,0.0003,0.0011936392167905196,0.111,2,increasing,0.1527,False,False,748
RRM2,0.139633,3,other,1.0,0.2784,0.53669,0.0,0.0,0,0.0001,0.020957048954124487,0.0775,1,increasing,0.1558,False,False,749
PRELID2,0.139418,3,other,1.0,0.291,0.560793,0.0,0.0,0,0.0029,1.1193529806755957e-11,0.2499,2,increasing,0.0976,False,False,750
EPGN,0.139374,3,other,1.0,0.2572,0.496314,0.0,0.0,0,0.0936,0.0,0.3164,1,increasing,0.0509,False,False,751
PAM,0.139341,3,other,1.0,0.2897,0.558333,0.0,0.0,0,0.0021,1.4807847285364978e-09,0.2241,2,increasing,0.1036,False,False,752
EMILIN2,0.139205,3,other,1.0,0.2997,0.5774,0.0,0.0,0,0.0007,5.480755981814023e-05,0.1567,2,increasing,0.0654,False,False,753
SPRED1,0.139044,3,other,1.0,0.2729,0.526204,0.0,0.0,0,0.0001,0.02549114099052136,0.0871,1,increasing,0.1724,False,False,754
ALDH1A1,0.138941,3,other,1.0,0.2918,0.562255,0.0,0.0,0,0.0021,1.3948128072368327e-09,0.2244,2,increasing,0.0918,False,False,755
HIVEP3,0.138873,3,other,1.0,0.2936,0.565727,0.0,0.0,0,0.0043,1.1205301349333476e-15,0.2921,1,increasing,0.0796,False,False,756
HBG2,0.138827,3,hemoglobin,0.45,0.3929,0.755368,0.0,0.0,0,0.5901,0.0,2.0645,7,increasing,0.0528,False,False,757
TCL1A,0.138782,3,other,1.0,0.2874,0.553993,0.0,0.0,0,0.0157,1.2321332869463788e-24,0.7856,1,decreasing,0.0806,False,False,758
PHACTR2,0.138763,3,other,1.0,0.3027,0.583203,0.0,0.0,0,0.0032,1.0435871158035009e-11,0.2503,3,increasing,0.0441,False,False,759
JDP2,0.138716,3,other,1.0,0.287,0.553245,0.0,0.0,0,0.0009,4.806056918757106e-06,0.1758,1,increasing,0.1111,False,False,760
FAM49A,0.138665,3,other,1.0,0.2956,0.56962,0.0,0.0,0,0.0003,0.0019487064531809929,0.1199,1,increasing,0.0776,False,False,761
SLC40A1,0.138614,3,other,1.0,0.2867,0.552566,0.0,0.0,0,0.0003,0.0004894333803968281,0.1192,1,increasing,0.1127,False,False,762
NFYB,0.138565,2,other,1.0,0.0,0.0,0.3379,701.0993,81,0.0,1.0,0.0,0,N/A,0.475,False,True,763
RPL37A,0.138456,3,ribosomal,0.55,0.4246,0.815921,0.0,0.0,0,0.2263,0.0,0.5784,6,increasing,0.1375,False,False,764
GAB1,0.138283,3,other,1.0,0.2877,0.554588,0.0,0.0,0,0.0014,2.3281981868693572e-07,0.1936,2,increasing,0.1034,False,False,765
ID1,0.138001,2,other,1.0,0.2649,0.510896,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.2548,False,False,766
GALNT7,0.137908,3,other,1.0,0.2876,0.554395,0.0,0.0,0,0.0013,7.358792282513176e-07,0.1859,3,increasing,0.1005,False,False,767
PLAGL1,0.137904,3,other,1.0,0.2759,0.532039,0.0,0.0,0,0.0006,0.00011097056704058096,0.1444,2,increasing,0.1488,False,False,768
MGAT5,0.137869,3,other,1.0,0.2938,0.566123,0.0,0.0,0,0.0017,1.0615171392993859e-07,0.1987,4,increasing,0.0747,False,False,769
RAPGEF1,0.137795,3,other,1.0,0.287,0.553125,0.0,0.0,0,0.0005,0.0002536621431205403,0.1369,3,increasing,0.1037,False,False,770
SNHG3,0.137726,3,other,1.0,0.2712,0.522936,0.0,0.0,0,0.0009,3.989363451906088e-06,0.157,2,increasing,0.1656,False,False,771
PRIM2,0.137722,3,other,1.0,0.2879,0.554921,0.0,0.0,0,0.0017,5.98772686868068e-08,0.2023,3,increasing,0.0969,False,False,772
LEPR,0.13766,3,other,1.0,0.2825,0.544473,0.0,0.0,0,0.0007,1.9856032176469247e-05,0.1617,1,increasing,0.1202,False,False,773
SLC7A2,0.1376,2,other,1.0,0.2593,0.500229,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.2734,False,False,774
NR4A3,0.137581,3,other,1.0,0.273,0.52635,0.0,0.0,0,0.0001,0.028337958600269185,0.0854,1,increasing,0.1588,False,False,775
TMEM164,0.137547,3,other,1.0,0.2868,0.55281,0.0,0.0,0,0.0005,0.00033297433634966653,0.1316,3,increasing,0.1022,False,False,776
DENND5B,0.137517,3,other,1.0,0.2865,0.552213,0.0,0.0,0,0.001,1.239402961821737e-06,0.1824,1,increasing,0.1021,False,False,777
TPX2,0.137515,3,other,1.0,0.2762,0.532611,0.0,0.0,0,0.0,0.03681461150235469,0.0689,1,increasing,0.1451,False,False,778
SAMD12,0.137506,3,other,1.0,0.2934,0.565293,0.0,0.0,0,0.0041,2.4265475036911713e-15,0.2889,1,increasing,0.0684,False,False,779
SFMBT2,0.13749,3,other,1.0,0.2866,0.552402,0.0,0.0,0,0.0011,1.1940388033792312e-06,0.1826,2,increasing,0.1012,False,False,780
PHLDB2,0.137472,3,other,1.0,0.2932,0.564985,0.0,0.0,0,0.0044,4.604249164794246e-16,0.2964,1,increasing,0.0681,False,False,781
MARCH3,0.13746,3,other,1.0,0.282,0.543687,0.0,0.0,0,0.0001,0.010400476267491776,0.0997,1,increasing,0.1212,False,False,782
PTPRM,0.137416,3,other,1.0,0.2911,0.560995,0.0,0.0,0,0.0033,2.6415093925514673e-13,0.268,1,increasing,0.0782,False,False,783
CDC20,0.137387,3,other,1.0,0.2721,0.524775,0.0,0.0,0,0.0004,0.0009762570059787711,0.1432,1,increasing,0.1597,False,False,784
LGALS2,0.137158,3,other,1.0,0.2996,0.57729,0.0,0.0,0,0.0015,9.62794232562904e-06,0.3137,1,decreasing,0.0454,False,False,785
DOCK4,0.137082,3,other,1.0,0.2778,0.535583,0.0,0.0,0,0.0,0.0358777956756814,0.0828,1,increasing,0.1349,False,False,786
OSBPL1A,0.137079,3,other,1.0,0.2878,0.554609,0.0,0.0,0,0.0014,3.311852460648797e-07,0.1886,3,increasing,0.0923,False,False,787
IGLC3,0.137078,3,immunoglobulin,0.55,0.5605,1.075252,0.0,0.0,0,0.0107,8.981775352026076e-14,0.604,7,decreasing,0.0024,False,False,788
MYH10,0.137061,3,other,1.0,0.2773,0.534554,0.0,0.0,0,0.0002,0.0028879979611527644,0.1018,2,increasing,0.1366,False,False,789
PTGDS,0.137056,3,other,1.0,0.289,0.557065,0.0,0.0,0,0.0002,0.019662040932060355,0.1678,1,decreasing,0.0894,False,False,790
MYO1E,0.136976,3,other,1.0,0.2792,0.538193,0.0,0.0,0,0.0004,0.0005369214060739903,0.1328,1,increasing,0.1278,False,False,791
TUBB1,0.136959,3,other,1.0,0.2812,0.542062,0.0,0.0,0,0.0011,0.00010001380951664738,0.2881,1,increasing,0.1182,False,False,792
COBLL1,0.136874,3,other,1.0,0.29,0.558924,0.0,0.0,0,0.0005,0.0001327259982474016,0.1472,1,increasing,0.0832,False,False,793
ZNF407,0.136828,3,other,1.0,0.2989,0.5759,0.0,0.0,0,0.0041,5.167148558252288e-13,0.2649,4,increasing,0.0401,False,False,794
IL1RAP,0.136825,3,other,1.0,0.2848,0.548924,0.0,0.0,0,0.0019,6.8486688869071215e-09,0.2128,2,increasing,0.101,False,False,795
ZNRF1,0.136764,3,other,1.0,0.2801,0.54002,0.0,0.0,0,0.0006,5.486774653583051e-05,0.1379,2,increasing,0.1217,False,False,796
DTL,0.136701,3,other,1.0,0.2757,0.531509,0.0,0.0,0,0.0002,0.0014063559427725746,0.1093,1,increasing,0.1396,False,False,797
ERLIN1,0.136644,3,other,1.0,0.2754,0.531064,0.0,0.0,0,0.0005,8.096201442648789e-05,0.1472,1,increasing,0.1394,False,False,798
PTGS1,0.136627,3,other,1.0,0.2898,0.558573,0.0,0.0,0,0.0009,5.776529681676549e-06,0.1713,2,increasing,0.0808,False,False,799
TNFAIP2,0.13655,2,other,1.0,0.3104,0.597835,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0589,False,False,800
ELK4,0.136525,2,tf,1.3,0.0,0.0,0.2076,435.3085,81,0.0,1.0,0.0,0,N/A,0.4811,False,True,801
CSF1R,0.136467,2,other,1.0,0.3081,0.593444,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0673,False,False,802
MGLL,0.136442,3,other,1.0,0.2861,0.551463,0.0,0.0,0,0.0008,2.166797683264612e-05,0.1611,3,increasing,0.0942,False,False,803
DOCK1,0.136353,3,other,1.0,0.2877,0.554509,0.0,0.0,0,0.0025,2.843094375910532e-11,0.2452,1,increasing,0.0837,False,False,804
IL1B,0.136346,3,other,1.0,0.2915,0.561705,0.0,0.0,0,0.0004,0.01043791491220205,0.2419,2,decreasing,0.0727,False,False,805
HDAC9,0.13633,3,other,1.0,0.2812,0.542061,0.0,0.0,0,0.0003,0.0016148618484924558,0.1187,2,increasing,0.114,False,False,806
PPFIBP1,0.136294,3,other,1.0,0.2787,0.537342,0.0,0.0,0,0.0007,1.6492202015077156e-05,0.1632,1,increasing,0.1227,False,False,807
SLC2A3,0.13628,3,other,1.0,0.2858,0.550887,0.0,0.0,0,0.0009,3.4681087920472744e-05,0.1607,4,increasing,0.0939,False,False,808
CDKN1A,0.136254,2,other,1.0,0.2815,0.542728,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1715,False,False,809
ANKRD33B,0.136211,3,other,1.0,0.2791,0.53805,0.0,0.0,0,0.0004,0.0006459516242133328,0.1309,1,increasing,0.1212,False,False,810
SH3RF1,0.136171,3,other,1.0,0.2819,0.543452,0.0,0.0,0,0.0011,1.2243749533164335e-06,0.1825,2,increasing,0.108,False,False,811
MPEG1,0.136128,3,other,1.0,0.2969,0.572126,0.0,0.0,0,0.0003,0.010114871979361634,0.1752,1,decreasing,0.0492,False,False,812
RGS18,0.136106,3,other,1.0,0.3025,0.582779,0.0,0.0,0,0.0001,0.026999870491272355,0.0862,1,increasing,0.0271,False,False,813
TMTC2,0.135972,3,other,1.0,0.2818,0.543163,0.0,0.0,0,0.0002,0.0030165073210456687,0.1118,2,increasing,0.1086,False,False,814
CACNB2,0.135966,3,other,1.0,0.2899,0.558668,0.0,0.0,0,0.0036,4.110225673328485e-14,0.2765,1,increasing,0.0693,False,False,815
CYP27A1,0.135785,3,other,1.0,0.2819,0.543403,0.0,0.0,0,0.0007,1.6111854281956077e-05,0.1666,1,increasing,0.1053,False,False,816
KCTD12,0.135724,2,other,1.0,0.304,0.585521,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0768,False,False,817
LRRK2,0.135605,2,other,1.0,0.2949,0.568167,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.112,False,False,818
BRIP1,0.135604,3,other,1.0,0.2763,0.5328,0.0,0.0,0,0.0012,1.8481083513255392e-06,0.1768,3,increasing,0.1251,False,False,819
APBB2,0.135535,3,other,1.0,0.2749,0.530128,0.0,0.0,0,0.0002,0.002507311323570426,0.1168,1,increasing,0.1319,False,False,820
MYO1D,0.135478,3,other,1.0,0.2803,0.540457,0.0,0.0,0,0.0005,9.324100355602007e-05,0.1489,1,increasing,0.1091,False,False,821
PLEK,0.135326,3,other,1.0,0.2873,0.553798,0.0,0.0,0,0.0012,8.311798366685894e-06,0.1971,4,increasing,0.0784,False,False,822
TTC7B,0.135182,3,other,1.0,0.2946,0.567635,0.0,0.0,0,0.0032,1.0531576602864793e-11,0.2502,3,increasing,0.0442,False,False,823
GALNTL6,0.135159,2,other,1.0,0.3127,0.602313,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0362,False,False,824
GAS7,0.135154,3,other,1.0,0.2883,0.555619,0.0,0.0,0,0.0001,0.013774539230861449,0.0928,1,increasing,0.0753,False,False,825
CALCRL,0.13502,3,other,1.0,0.2755,0.531231,0.0,0.0,0,0.0004,0.000409479605773426,0.1354,1,increasing,0.1246,False,False,826
MINPP1,0.134989,3,other,1.0,0.2761,0.532378,0.0,0.0,0,0.0002,0.013461364279340042,0.153,2,decreasing,0.1222,False,False,827
GMPR,0.134971,3,other,1.0,0.2843,0.548017,0.0,0.0,0,0.0009,0.0009623032036826357,0.2707,3,decreasing,0.088,False,False,828
BRCA1,0.134963,2,other,1.0,0.0,0.0,0.2544,530.8142,81,0.0,1.0,0.0,0,N/A,0.6493,False,True,829
SPRY1,0.134957,3,other,1.0,0.2696,0.519893,0.0,0.0,0,0.0,0.03628111680687539,0.0813,1,increasing,0.1485,False,False,830
SLC22A15,0.134896,3,other,1.0,0.2842,0.547726,0.0,0.0,0,0.0035,1.63234733483916e-12,0.2563,3,increasing,0.0827,False,False,831
TANC2,0.134839,3,other,1.0,0.2902,0.559292,0.0,0.0,0,0.0019,4.0883605507612115e-08,0.2047,4,increasing,0.0612,False,False,832
DLEU1,0.13482,3,other,1.0,0.2809,0.541529,0.0,0.0,0,0.0003,0.0012065457384452746,0.1247,2,increasing,0.1013,False,False,833
MAP7,0.134789,3,other,1.0,0.2814,0.542383,0.0,0.0,0,0.0014,5.579753321116765e-07,0.1878,3,increasing,0.0972,False,False,834
LTBP1,0.134725,3,other,1.0,0.2767,0.533413,0.0,0.0,0,0.0003,0.0011658238583306586,0.1237,2,increasing,0.1175,False,False,835
SNED1,0.134685,3,other,1.0,0.29,0.55881,0.0,0.0,0,0.003,1.2751425429960954e-12,0.2605,1,increasing,0.0585,False,False,836
NRXN3,0.13459,2,other,1.0,0.2996,0.577162,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0835,False,False,837
PCNA,0.134589,3,other,1.0,0.2658,0.512772,0.0,0.0,0,0.0009,0.00024141845329941347,0.2337,3,increasing,0.1583,False,False,838
ZNF367,0.134583,3,other,1.0,0.2694,0.519468,0.0,0.0,0,0.0002,0.0045997446466651565,0.1068,2,increasing,0.1457,False,False,839
TTC28,0.134556,3,other,1.0,0.2835,0.546425,0.0,0.0,0,0.0012,2.3730300486394434e-07,0.1935,1,increasing,0.0869,False,False,840
RHAG,0.134481,3,other,1.0,0.2871,0.553359,0.0,0.0,0,0.003,1.0339269808107812e-07,0.437,2,decreasing,0.068,False,False,841
UST,0.134479,3,other,1.0,0.2791,0.538148,0.0,0.0,0,0.0006,5.600040058018401e-05,0.1533,1,increasing,0.1048,False,False,842
TRIM58,0.13446,3,other,1.0,0.2851,0.549558,0.0,0.0,0,0.0024,1.1334463469792978e-06,0.4001,2,decreasing,0.0771,False,False,843
AFF3,0.134451,3,other,1.0,0.2849,0.54911,0.0,0.0,0,0.0003,0.0011531024663845755,0.1223,1,increasing,0.0822,False,False,844
LAPTM4B,0.134374,3,other,1.0,0.2794,0.538619,0.0,0.0,0,0.0012,9.776240941977374e-07,0.1663,3,increasing,0.1017,False,False,845
SPOCK3,0.134203,3,other,1.0,0.2908,0.56042,0.0,0.0,0,0.0041,3.4930427772185805e-15,0.2874,1,increasing,0.0487,False,False,846
CAT,0.134163,3,other,1.0,0.2639,0.509062,0.0,0.0,0,0.0087,3.619994783948124e-15,0.6371,2,decreasing,0.1466,False,False,847
TGFBI,0.134147,2,other,1.0,0.2933,0.565194,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1044,False,False,848
INSR,0.134073,3,other,1.0,0.272,0.52461,0.0,0.0,0,0.0001,0.013044143176039639,0.0935,1,increasing,0.1304,False,False,849
UBE2C,0.134051,3,other,1.0,0.2802,0.540121,0.0,0.0,0,0.0003,0.002332413055179142,0.1328,2,increasing,0.0973,False,False,850
CXCL2,0.134002,3,other,1.0,0.2768,0.533604,0.0,0.0,0,0.0003,0.0016651485769128172,0.1212,1,increasing,0.1106,False,False,851
FANCC,0.133988,3,other,1.0,0.2727,0.525808,0.0,0.0,0,0.0,0.03678034874530372,0.0811,2,increasing,0.1273,False,False,852
ELOVL7,0.133931,3,other,1.0,0.2827,0.545021,0.0,0.0,0,0.0008,9.85760882609929e-06,0.1672,1,increasing,0.085,False,False,853
TMEM117,0.133815,3,other,1.0,0.2791,0.538057,0.0,0.0,0,0.0004,0.0002721759008551952,0.1393,1,increasing,0.0993,False,False,854
CSGALNACT1,0.133814,3,other,1.0,0.2869,0.552937,0.0,0.0,0,0.0042,7.300253591599739e-14,0.3027,2,increasing,0.0605,False,False,855
PDGFC,0.133772,3,other,1.0,0.2823,0.544137,0.0,0.0,0,0.001,4.021761482534702e-06,0.174,2,increasing,0.085,False,False,856
DNAJC6,0.133771,3,other,1.0,0.2845,0.548305,0.0,0.0,0,0.0007,3.473797684783317e-05,0.1452,2,increasing,0.077,False,False,857
PDZK1IP1,0.133761,3,other,1.0,0.2892,0.557322,0.0,0.0,0,0.0033,3.798497038688871e-08,0.4514,2,decreasing,0.0526,False,False,858
TXNDC5,0.133758,3,other,1.0,0.2732,0.526745,0.0,0.0,0,0.0001,0.0084986830618636,0.0895,1,increasing,0.1231,False,False,859
SLC44A1,0.13374,2,other,1.0,0.281,0.541769,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1496,False,False,860
CDH7,0.133732,3,other,1.0,0.2909,0.560524,0.0,0.0,0,0.0045,2.3534254087458053e-16,0.298,1,increasing,0.0432,False,False,861
BMP6,0.133576,3,other,1.0,0.2839,0.547144,0.0,0.0,0,0.0013,1.528790549844696e-07,0.1964,1,increasing,0.0763,False,False,862
SLC8A3,0.133409,3,other,1.0,0.2839,0.547202,0.0,0.0,0,0.0018,4.389767962023543e-09,0.2179,1,increasing,0.0737,False,False,863
UBASH3B,0.133247,3,other,1.0,0.2844,0.548118,0.0,0.0,0,0.0003,0.0010960622093823078,0.1257,2,increasing,0.0732,False,False,864
SORBS1,0.13317,3,other,1.0,0.2723,0.525091,0.0,0.0,0,0.0,0.03132936286394687,0.0837,1,increasing,0.1213,False,False,865
PIK3R5,0.133149,3,other,1.0,0.2733,0.52702,0.0,0.0,0,0.0007,5.376160030571085e-05,0.1536,3,increasing,0.1157,False,False,866
CLSPN,0.133147,3,other,1.0,0.2716,0.523684,0.0,0.0,0,0.0001,0.010352143306306669,0.087,1,increasing,0.124,False,False,867
MS4A7,0.133127,3,other,1.0,0.2815,0.542637,0.0,0.0,0,0.0007,0.0005321817108694614,0.2441,1,decreasing,0.0828,False,False,868
HMOX1,0.133124,2,other,1.0,0.2827,0.544867,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1372,False,False,869
FILIP1L,0.133088,3,other,1.0,0.2909,0.560575,0.0,0.0,0,0.0025,2.6788629190379708e-11,0.2455,1,increasing,0.0413,False,False,870
RHOB,0.132982,2,other,1.0,0.2841,0.547556,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1302,False,False,871
CSF2RA,0.13298,3,other,1.0,0.2806,0.540963,0.0,0.0,0,0.0001,0.025629374695409,0.0952,1,increasing,0.0863,False,False,872
IL12RB2,0.132965,3,other,1.0,0.2882,0.555466,0.0,0.0,0,0.003,1.4488912108825842e-12,0.2599,1,increasing,0.0499,False,False,873
SMAD9,0.13291,2,tf,1.3,0.2124,0.410763,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.124,False,False,874
IL18,0.132893,3,other,1.0,0.2804,0.540521,0.0,0.0,0,0.0001,0.02027689690558434,0.0868,2,increasing,0.0864,False,False,875
